Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA09,OUT013,2877.9901004558033
FDT04,OUT013,743.8136889644121
FDL58,OUT019,2224.4305199227947
FDE52,OUT045,1472.297911994054
FDW12,OUT035,2500.3276177547996
FDL51,OUT017,3499.1716317514492
NCY42,OUT027,3669.354199459301
FDR07,OUT017,1704.3865411049335
FDN40,OUT045,2341.925789890121
FDB35,OUT027,2975.938723178916
FDA22,OUT017,2708.4019276470267
NCL06,OUT046,4020.09318858438
FDI35,OUT013,2889.3869050858057
NCW42,OUT045,3358.986753706944
NCX06,OUT049,2926.340846616715
FDC37,OUT027,3208.315481741239
FDZ14,OUT018,1759.3628553683407
DRG49,OUT049,3880.47204450963
NCG06,OUT045,3875.837440520004
DRC36,OUT045,2697.4303484146412
FDV21,OUT019,89.20329367236513
FDB53,OUT046,2335.283600362809
DRP47,OUT019,1969.3600466199528
FDA14,OUT013,2346.3123118934695
DRC24,OUT035,2559.436840774868
FDW21,OUT018,1431.1415252561833
NCH29,OUT046,1574.190141985874
FDU58,OUT013,3038.8499545102036
FDY27,OUT017,2888.586673528191
FDV56,OUT035,1978.635375325096
FDT59,OUT046,3588.219044516924
FDB23,OUT046,3557.519898156396
FDR49,OUT045,760.3217983798728
FDB03,OUT010,1879.1002918477898
FDN39,OUT045,2601.0081164778535
FDX02,OUT027,4893.539499114106
FDQ16,OUT027,3196.5764802810195
FDU35,OUT018,1349.3325726460894
NCT29,OUT013,1985.4074128544562
FDZ27,OUT046,871.1855531616686
FDN57,OUT017,2352.025935043546
FDA03,OUT018,2095.9434563670657
FDZ36,OUT045,2892.9101455455652
NCU05,OUT013,1378.534402337672
FDT39,OUT018,2199.463258352247
FDK60,OUT017,1722.7099429732355
FDZ25,OUT017,2809.5987327632392
FDG12,OUT046,1996.2641667968066
DRB01,OUT019,1083.3357803119584
NCC43,OUT027,5257.561572088322
FDX13,OUT019,1979.8573545982822
FDM22,OUT049,1099.9470861104874
FDJ03,OUT027,2354.422841288429
FDU14,OUT018,3604.68000054786
FDB33,OUT010,672.5769401362722
FDP27,OUT046,2975.193406761575
FDO38,OUT010,-582.792349641435
FDE28,OUT027,5039.563589210016
FDO27,OUT035,1728.2847298513584
DRL23,OUT027,3168.9509894147477
FDS28,OUT046,1027.0683487085068
FDX24,OUT013,1576.8218839850058
FDZ02,OUT035,1784.0734724042352
FDL46,OUT045,1839.2554744810384
FDS60,OUT027,4250.409336238303
NCO06,OUT017,717.6465905641744
FDO16,OUT035,1575.6042405473013
FDC60,OUT049,1593.7200437221386
FDA48,OUT018,3143.3858700772053
FDZ36,OUT027,4385.028482398677
FDK27,OUT045,1908.4289842610203
FDW23,OUT018,471.6325537035437
FDM14,OUT018,1541.1823508090101
FDM14,OUT013,1815.3528147796862
FDW60,OUT018,2582.1162522474683
FDE21,OUT013,1937.8367449367724
NCM42,OUT035,1909.6295631404064
FDY59,OUT010,-325.27664244780743
DRI49,OUT049,1411.6164616201527
FDT28,OUT019,537.2071923218475
FDQ22,OUT018,492.4516104473236
FDR60,OUT049,1379.3844046079016
FDC50,OUT019,-340.2531082544436
FDV24,OUT013,2420.1696343514536
DRF48,OUT010,1114.8936484944256
FDQ47,OUT046,720.7024107545549
DRN36,OUT049,1683.4037250766805
NCY06,OUT035,2186.54569668034
FDE52,OUT035,1667.7100348612532
NCB54,OUT045,1960.2734232898458
NCF31,OUT035,2544.246719333175
FDJ08,OUT027,4390.76265434792
NCC07,OUT017,1827.144449290768
NCD19,OUT027,2337.084931130402
FDL46,OUT049,2028.7564046335742
FDM20,OUT045,3747.4870288986026
NCI06,OUT010,943.0398761002452
DRM11,OUT035,4122.364533017646
NCH07,OUT018,2216.5615376056476
FDS23,OUT013,2100.727800630187
FDO49,OUT018,669.6110700121149
FDS35,OUT049,1217.2217140612674
DRK39,OUT045,1285.9726813735922
DRI39,OUT049,1099.9780065826922
FDV04,OUT017,2624.863110966565
NCN14,OUT035,2975.4833906593067
FDH08,OUT013,3643.516715415975
FDS20,OUT046,2869.665523148343
FDV40,OUT049,1379.9784542136144
FDZ48,OUT010,-86.89226142344114
FDS24,OUT027,2932.0148532120575
FDK44,OUT049,2828.497943221717
FDS48,OUT045,2339.162803170231
FDK26,OUT010,1102.7134493698886
FDD23,OUT045,2937.0715590527193
NCH54,OUT017,2634.218337339124
NCP14,OUT010,-188.76888283441343
FDM60,OUT010,-1102.8992058263448
FDV24,OUT017,2476.4049421632067
FDH08,OUT018,3307.1939714733776
FDS12,OUT027,3456.9008641950736
FDR39,OUT027,4257.419862283463
FDP12,OUT027,2172.111692841849
DRF60,OUT027,5054.8400351898
FDC09,OUT035,1883.5086627079036
FDF50,OUT018,2792.631096988238
FDG28,OUT035,3949.81155231378
NCE19,OUT017,1057.155358904007
NCM53,OUT010,-135.38119785417962
NCN18,OUT049,1869.1723657928878
FDF32,OUT035,3238.100114202481
FDF11,OUT013,3794.3675501120692
DRI59,OUT049,3568.4143166368185
NCG54,OUT035,2780.9423983464094
FDM44,OUT046,1678.2034344736796
FDT57,OUT018,3413.2142606190373
FDV24,OUT046,2369.635711729046
FDI50,OUT019,1710.7204506835274
FDS09,OUT035,1104.3527497603097
NCC31,OUT027,3861.4868349885737
FDQ07,OUT019,1570.3560600779101
FDC22,OUT017,3127.2816064612584
FDZ56,OUT046,2686.5134977821194
FDZ40,OUT019,-886.7626110244155
FDS46,OUT027,3392.078903943199
DRD24,OUT045,2178.022593193437
FDV45,OUT017,3076.110717187322
FDL26,OUT045,2402.330000139259
FDA56,OUT018,1738.9110946749886
FDN27,OUT046,1901.2545117692032
FDM20,OUT049,3893.6092714590463
FDO16,OUT017,1507.2173898711958
FDL03,OUT035,3249.545728230856
FDE58,OUT046,1865.621930293583
FDI02,OUT027,3275.795627525313
NCC55,OUT019,-1192.37700054457
FDR03,OUT018,2987.9011520547037
FDB14,OUT017,1662.1679460339788
FDR45,OUT013,3772.579260204852
NCN07,OUT017,2178.6437601828297
FDM51,OUT019,-145.53768410605602
FDT52,OUT027,5264.676501721284
FDL26,OUT046,2437.14378284701
NCZ42,OUT046,3677.86896703617
DRI47,OUT019,456.852184197694
FDW40,OUT013,2322.4472749602046
FDN34,OUT046,2710.5360779484176
FDS01,OUT035,2961.6490133131792
NCG55,OUT045,1786.9058715791348
FDC11,OUT035,1578.8896400684444
FDX35,OUT018,3287.552822041206
NCB06,OUT046,2504.743622035886
FDR09,OUT019,2147.0068762252195
FDC53,OUT017,1723.1701314392992
FDY45,OUT013,3990.4304464530255
FDA22,OUT010,754.8653210773691
FDE02,OUT035,1702.4437496190924
FDW21,OUT045,1637.8254474510584
FDV34,OUT046,1307.50167953969
FDS59,OUT049,1937.4107538080557
NCW17,OUT017,2147.712294950032
NCK54,OUT046,1804.4971605622088
FDG17,OUT019,1966.8955471256695
FDG35,OUT017,2883.7181900134224
FDD08,OUT010,-1134.5765725347414
NCO07,OUT017,3381.119354802671
FDJ10,OUT010,409.0743816793165
FDW36,OUT017,1811.791201078319
FDW21,OUT010,-104.46172867600967
FDY19,OUT017,2023.8981623947695
DRE03,OUT013,889.322324308638
NCC55,OUT049,786.1303113732853
FDH52,OUT010,-728.136980609195
FDO09,OUT017,4203.267619634895
FDU43,OUT045,3686.9487312052206
FDX09,OUT010,883.5188100450068
FDH40,OUT019,-431.8870969130992
FDW58,OUT017,1823.7420261733253
FDC47,OUT017,3624.1058505220462
NCR41,OUT035,1674.3492540532347
DRG49,OUT035,3913.44760386628
FDC52,OUT027,3894.6038049572057
FDY13,OUT046,1276.9689188702794
FDY35,OUT013,915.8285060569281
FDI35,OUT017,2960.6368349259697
NCU18,OUT049,2342.6309631222507
FDY33,OUT018,2273.2012978670004
FDC15,OUT027,3895.312389893489
FDU01,OUT049,3082.509728156459
NCU42,OUT046,2650.156888648162
NCV29,OUT018,2512.7320213118337
NCY30,OUT017,2959.982470997532
FDQ46,OUT049,1913.0945804426628
FDG58,OUT027,3895.0606737330477
FDK33,OUT017,3446.5487531721224
NCD07,OUT045,1756.6520651494632
NCX29,OUT027,3699.261649927388
NCT42,OUT013,2382.2837082161263
DRN59,OUT035,948.0167681826248
FDI44,OUT035,1465.350143390514
FDA45,OUT049,2867.566369360888
FDP31,OUT045,1088.4448376179594
FDY01,OUT046,1874.201553692241
FDT09,OUT018,1921.9124976175206
DRH03,OUT027,2974.0502070127995
FDA36,OUT018,2682.4973303911743
NCF31,OUT017,2514.308996755028
FDG14,OUT049,2548.190458518063
FDG28,OUT027,5255.859874286136
FDU14,OUT049,3974.302850045397
FDY47,OUT019,277.6410696736925
FDI56,OUT049,1604.5953567263796
DRD01,OUT013,1058.29012722566
FDM22,OUT046,1015.6800257938478
FDH33,OUT013,806.1190529789474
DRZ24,OUT013,1906.8063733416097
NCQ38,OUT046,1707.036851734674
FDO16,OUT027,2848.9516869690947
FDU07,OUT027,3804.06722455122
NCB07,OUT013,3053.2156327513003
FDU48,OUT045,2070.6775038584838
NCM43,OUT045,2539.1369107319315
FDR31,OUT010,477.44426877699493
DRK49,OUT018,485.8640965023894
NCI30,OUT010,1891.2851961255456
DRD60,OUT017,2935.47351445511
NCG19,OUT046,3591.594898092399
FDH12,OUT035,1864.0621203508313
FDM32,OUT035,1664.4357517254252
FDM27,OUT035,2628.218778798601
NCU53,OUT027,4016.9563628576116
NCQ18,OUT046,1583.4188645225056
FDS10,OUT013,2857.0583962721107
FDB33,OUT027,3943.7120596345308
FDI12,OUT013,1500.628382924877
NCW42,OUT013,3454.653936541188
NCC06,OUT018,1793.7615499003134
FDW02,OUT017,2170.5027484854836
NCD43,OUT017,1793.7506507598982
FDM57,OUT018,1168.9960201417903
FDA58,OUT017,3746.909297591483
FDK56,OUT046,2868.859468407233
FDP52,OUT045,3566.3611914910975
FDW20,OUT018,1741.1552858084317
FDS52,OUT049,1776.74925412551
NCT29,OUT018,1649.0057833972257
NCL54,OUT013,2751.190786537148
FDC05,OUT045,3073.984942677341
FDF34,OUT035,3278.409530159693
FDP03,OUT027,3472.943069169907
FDD32,OUT010,-434.4505768399747
FDZ10,OUT045,1993.939999543312
FDZ40,OUT035,1122.3963525441525
FDD51,OUT018,516.6908408515701
NCY30,OUT019,946.5225128342408
FDP58,OUT017,3467.847346415846
FDV49,OUT017,4193.470258837231
FDY24,OUT019,-941.3729488748806
NCO55,OUT017,1823.9188677395111
FDR13,OUT017,2050.362846686614
FDS51,OUT017,1189.7139975779803
FDP26,OUT045,1615.804841860249
NCB54,OUT027,3480.87727345286
FDF32,OUT017,3166.545879539176
FDN31,OUT018,2700.7869137715843
DRM48,OUT017,765.5148622375214
FDN20,OUT049,2775.5039837737636
DRL01,OUT046,3623.2447469826916
FDV56,OUT049,1913.0969256332837
DRH13,OUT027,3174.4565178372745
FDA03,OUT017,2462.127379385579
FDF47,OUT027,4894.181646105177
FDX32,OUT046,2355.191778183757
FDX57,OUT049,1735.696890063728
NCA30,OUT045,2873.1188278889917
FDO49,OUT013,974.9194416484164
FDL04,OUT019,-167.80036313159366
DRM48,OUT035,825.1720133676997
FDR16,OUT013,3368.339571015936
NCC19,OUT018,2710.495468886505
NCE42,OUT045,3570.9096482473733
FDY24,OUT017,1090.8768399209432
FDH19,OUT049,2878.5713045227562
FDJ46,OUT013,2759.4005106592563
FDN45,OUT010,1587.3242280400864
FDY08,OUT035,2398.7722052657086
FDZ37,OUT035,1626.7557550636973
NCT30,OUT045,777.8860070461747
DRY23,OUT018,526.9236785631006
NCZ30,OUT018,1682.2336779154027
FDC44,OUT018,1542.3901521750843
FDB45,OUT035,1873.2528661931485
FDY04,OUT013,2669.558839057898
FDM27,OUT046,2525.920354241981
FDZ43,OUT017,3877.3536169435324
FDT39,OUT019,601.46546029552
NCC06,OUT019,170.0645591045636
FDL15,OUT027,3876.9166421732475
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.3466397487935
FDK40,OUT017,4159.58410307723
FDQ12,OUT010,1698.3633906983582
FDS48,OUT017,2506.1876625124237
FDP09,OUT045,3260.8590240410726
FDW21,OUT049,1775.0605104626825
FDY25,OUT035,2982.0668475866264
DRE13,OUT017,1524.2590931005861
FDV43,OUT019,-1076.42927853613
FDD22,OUT045,1750.7464849776077
FDM46,OUT019,-369.85680089489057
NCO30,OUT010,1013.5279826405354
FDM25,OUT046,2774.99624672947
NCN41,OUT049,2068.819982518597
FDU24,OUT045,1486.8750615272188
FDZ50,OUT046,2918.3009902878907
FDP45,OUT013,3979.404265453119
NCM54,OUT045,1947.0108556224397
FDW10,OUT019,870.9125108073158
FDP20,OUT017,2162.722826913634
FDK32,OUT046,2436.6086211042875
FDN52,OUT049,1590.4450480915184
FDM58,OUT045,1787.265202090268
FDZ46,OUT027,3225.5713282307593
NCA18,OUT018,1609.597354014166
FDD35,OUT046,1959.5496418915543
NCK31,OUT035,1027.9855964873896
FDI40,OUT027,3105.618117477895
FDT50,OUT019,-242.2871276325174
NCT06,OUT046,2573.1894956880024
FDT31,OUT035,3112.5250759868622
FDT45,OUT049,1049.294419795678
FDT13,OUT045,2881.657564702258
FDO50,OUT045,1430.126805897607
NCU18,OUT010,353.25052309004127
NCR54,OUT049,3114.9633747009043
NCO18,OUT018,2528.5246665039576
FDU09,OUT045,979.351078513688
FDT13,OUT018,2683.869470102691
FDE09,OUT046,1833.30592610315
NCK53,OUT019,-228.1924322797169
FDG45,OUT049,3413.440953068449
DRH15,OUT035,931.4975713600521
FDO21,OUT019,1680.8301184576667
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.2367166925617
FDH45,OUT027,2263.6803143405778
FDV32,OUT046,1119.385335041546
FDG12,OUT035,2099.1132272101136
FDS32,OUT013,2328.7847678870753
NCL55,OUT018,3573.0509968817346
DRE01,OUT035,3864.2169874837145
DRE15,OUT049,1387.3871486913931
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.9884008858933
FDN33,OUT018,1304.9018318460578
FDZ59,OUT046,2637.5832059627064
FDE45,OUT010,931.7170442615111
FDJ07,OUT013,1961.6670586195573
FDQ45,OUT018,2670.282769785312
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.8793843700576
FDM46,OUT013,1552.268096823572
FDR03,OUT045,3190.1469128328363
FDY49,OUT018,2422.8546695172163
FDQ60,OUT045,1893.1457125231027
FDW10,OUT049,2873.0294967280406
FDO51,OUT049,966.9287911132559
FDJ40,OUT018,1551.997348598433
FDS20,OUT018,2597.0807126962836
FDU45,OUT013,1923.3271779213508
FDV02,OUT035,2814.697887045014
FDN09,OUT046,3749.953720491574
NCM55,OUT027,4327.740943355289
FDN23,OUT018,2074.7410184810724
FDY31,OUT010,450.20851010455385
FDW03,OUT010,-72.4203801589415
FDD14,OUT046,2856.446521849186
FDV23,OUT017,2110.0674747733215
DRI03,OUT045,2682.767346624478
FDN13,OUT035,1758.848205106832
FDF45,OUT027,2527.520464847725
FDU46,OUT035,1659.9024346962126
FDB57,OUT049,3617.767588473223
FDV12,OUT049,1780.8452666320322
FDQ58,OUT013,2424.8736722459853
NCA18,OUT017,1958.0200842507109
FDH52,OUT049,1217.0359060082642
FDM24,OUT018,2151.7123178472757
NCP43,OUT027,4256.692458316629
NCO18,OUT019,906.7840279517682
FDM32,OUT017,1615.195162805005
NCL07,OUT017,801.8355201841123
FDK03,OUT013,3992.601404867822
FDP59,OUT017,1831.4802249927109
FDQ24,OUT049,3974.6046895291024
FDQ16,OUT018,1532.9992584428546
FDU44,OUT013,2626.331934012563
FDH28,OUT010,-1126.9730431551798
FDV28,OUT019,-1200.6081058872205
FDM22,OUT045,947.904831778426
FDR56,OUT046,3097.6420990126885
FDV39,OUT049,3183.5460407535534
FDU37,OUT019,-506.2554593686924
FDQ11,OUT010,2181.3183523407783
FDX02,OUT045,3412.8624213442695
NCS42,OUT018,1242.9976161790144
FDY57,OUT027,3014.8700631256447
FDB21,OUT049,3819.7076389485255
FDE28,OUT017,3682.566788376779
FDQ55,OUT017,1994.7399937775817
FDA48,OUT049,3546.589733416915
FDZ19,OUT045,2679.175895925467
NCC43,OUT045,3797.533790777962
NCV18,OUT046,1335.3616333727448
NCA42,OUT018,2216.5400007928984
FDY45,OUT046,3949.4901743402083
NCC30,OUT045,2735.6455867996433
FDM57,OUT013,1506.8977422823796
FDL09,OUT010,774.8499612435244
FDB09,OUT027,3448.755511346432
FDT44,OUT035,2054.291202582521
NCT06,OUT027,3995.36125205819
FDX26,OUT049,2976.602520581373
FDK32,OUT013,2507.8532072315866
DRA12,OUT046,2240.555734008259
FDO46,OUT010,1114.5086027150546
FDE52,OUT013,1519.117194989921
NCH42,OUT045,3497.043051737472
FDV08,OUT035,911.3748663967772
FDB47,OUT018,3019.274040978585
FDC28,OUT010,-107.05902359028164
FDD22,OUT046,1837.388682801334
FDS07,OUT027,3271.5142342946606
DRI13,OUT045,3300.9525921478007
FDG32,OUT018,3175.4312664499935
FDU14,OUT017,3974.3573738138257
FDD28,OUT019,-863.534347333399
NCP41,OUT017,1880.0758094104444
FDS08,OUT049,2867.4808204782844
FDX47,OUT045,2491.0961936528665
FDC53,OUT019,-183.0831071017662
FDQ19,OUT035,3925.869967129034
FDL14,OUT045,2453.041745372468
FDM33,OUT019,1545.5297519855553
FDA51,OUT045,1789.4543607980422
FDZ27,OUT018,617.8500868763108
FDT04,OUT046,745.1133388159891
DRC13,OUT049,2123.649241225687
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.80455519546
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.2669890797847
FDT11,OUT019,1140.3272218007705
FDD09,OUT035,2973.961183574228
FDR40,OUT045,1369.1912077659674
FDX07,OUT017,3008.1367991184798
FDR07,OUT035,1749.1510317052612
FDA51,OUT017,1966.6123766137187
FDT59,OUT019,1724.4349580823632
FDF20,OUT017,3170.5039650290346
FDR13,OUT045,1861.1844300352107
FDY26,OUT049,3434.0255707516158
FDW04,OUT017,2214.599647174939
FDK52,OUT017,3614.2038185304727
FDN60,OUT049,2589.7378894578965
FDM09,OUT019,864.230001704314
FDP46,OUT049,1549.0845611612813
FDB50,OUT019,-573.1607888004161
NCQ29,OUT049,4059.9903549694786
FDP16,OUT027,5234.028163519499
FDX33,OUT018,2308.218574259348
FDP07,OUT010,1234.3032445054018
FDN22,OUT046,3885.8312434093546
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.8229377337705
NCM42,OUT013,1771.391235441852
FDK50,OUT019,718.2668158042648
DRF13,OUT027,3745.244766614629
FDH35,OUT018,2322.921434430207
FDP60,OUT018,1344.243213387299
DRJ49,OUT027,3490.5195994250894
NCT42,OUT019,481.82765673244376
FDE38,OUT049,2758.022864779173
FDI04,OUT049,3254.516982779425
NCH54,OUT045,2418.42303033523
FDT56,OUT049,1174.1207439467166
DRD15,OUT018,3325.4242003411246
FDV58,OUT013,3056.0141673907247
FDP21,OUT049,3095.277734262836
FDH05,OUT013,3685.5920097426083
FDR10,OUT027,4000.421786931596
NCP06,OUT045,2297.753050307424
FDF33,OUT049,1848.128681077018
DRK37,OUT013,2970.480830915442
DRH49,OUT045,1335.8893244760386
FDT58,OUT013,2678.24898576185
FDD41,OUT018,1474.5376143259066
FDP40,OUT018,1584.4571795935944
FDM51,OUT027,3140.760452566663
FDO45,OUT010,-383.5200273963307
FDW33,OUT010,-154.28692155938614
FDY24,OUT045,924.1579232930409
FDB10,OUT010,1784.705518366437
FDM40,OUT035,2373.144597206196
NCI06,OUT017,2926.585851253407
FDW12,OUT019,470.42164777404923
FDX48,OUT027,3939.036479682032
NCW05,OUT027,3127.617466533121
FDX27,OUT017,1696.2833136456206
DRM37,OUT045,3007.0754471447012
FDA38,OUT045,3697.208807405392
FDR36,OUT046,779.8595724241318
FDZ45,OUT046,3104.128734729621
FDG05,OUT017,2630.6187178057617
FDK28,OUT013,4032.1392626760166
FDV47,OUT045,1370.888264396381
FDN21,OUT045,2472.439925693681
FDP20,OUT027,3476.4692913653657
FDI35,OUT045,2798.1659975007483
DRY23,OUT013,850.0606313851738
FDA56,OUT017,2100.682555182294
FDB09,OUT013,2037.1439408277797
NCO26,OUT027,3296.7394616762003
FDQ49,OUT018,2266.79945601371
FDI52,OUT027,3389.268830759645
FDZ44,OUT027,3343.094083946911
FDZ09,OUT018,2326.2317234354396
FDY03,OUT049,1987.748895858495
NCG42,OUT017,2161.3863943217707
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.893492494895
FDW16,OUT035,1709.6640867186118
FDU27,OUT046,862.5169781751476
FDR28,OUT010,754.0430750229239
FDQ49,OUT010,675.8180454778944
FDS37,OUT046,1890.9385509839583
FDW26,OUT018,3200.6228038597837
FDX12,OUT018,3504.0454085194365
NCP06,OUT013,2415.612028633127
FDW45,OUT010,447.8363930799326
NCN30,OUT049,1654.0620828130031
FDN24,OUT049,1043.5134498189254
NCL41,OUT027,2055.9174742583045
FDR02,OUT019,-54.09338477056417
FDD09,OUT010,967.8574317145158
FDS33,OUT010,-346.7645558031356
FDU22,OUT045,1860.8550434922622
FDI53,OUT013,2622.464713721362
DRH01,OUT049,2840.766680208346
FDX32,OUT013,2344.996605877651
NCP30,OUT018,465.9369494751342
FDB60,OUT045,3021.096548465804
FDB14,OUT049,1675.51624470748
NCP02,OUT035,1149.7455628314422
FDJ10,OUT017,2373.456926289303
FDG34,OUT046,1841.6375165600616
NCB18,OUT017,1552.195751581679
FDM16,OUT049,1411.379400779767
FDW25,OUT018,1154.068850261281
FDB35,OUT010,-315.4896270600547
DRN11,OUT013,2267.933005129762
FDF41,OUT019,1947.9874302475919
FDH16,OUT045,1414.6172390842805
NCQ50,OUT018,3011.1584550727566
DRH23,OUT018,693.1737780348153
DRJ37,OUT013,2424.4122096420265
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.5990455224155
FDQ27,OUT045,1700.2497105442078
FDZ33,OUT045,2286.2898077240643
FDF29,OUT045,2103.8001747516537
FDA08,OUT049,2721.813316117282
FDG31,OUT046,1128.8016682174018
FDE34,OUT019,1066.1782164240935
NCR30,OUT027,2652.6205167334815
FDV33,OUT035,4177.02995620087
DRZ24,OUT018,1650.8781180138908
NCL54,OUT035,2810.9084952995117
FDR12,OUT049,2884.0703004971742
NCC54,OUT046,3712.623917446772
DRN59,OUT013,856.5306678035015
FDX50,OUT019,-66.28745875590766
FDV31,OUT027,4213.8407823394355
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.9015474170355
FDX08,OUT017,2986.1518446559976
DRD49,OUT013,3647.3743438695506
FDD33,OUT046,3555.067150111597
FDW35,OUT013,844.8717689614394
FDJ36,OUT017,1815.9681130044426
FDV51,OUT035,2783.3769803438386
FDW36,OUT046,1741.8530530039154
FDH35,OUT046,2602.9311278690266
NCS30,OUT027,3484.6330032503415
FDN49,OUT017,859.3003793390033
FDL08,OUT018,3530.892900783333
FDI09,OUT013,3765.98416281407
FDP19,OUT018,1768.5480967437895
FDU21,OUT010,-1183.3534365909288
NCP41,OUT045,1689.4040913301535
FDY10,OUT013,1877.8005249683338
FDP12,OUT018,478.84897447268526
NCN26,OUT049,1948.3575469485813
FDK44,OUT013,2764.771677680723
FDC28,OUT049,1868.4987103530784
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.792935596399
NCH42,OUT019,1669.1867966175587
FDU60,OUT018,2410.6135818300872
FDS02,OUT045,2964.8400583555594
FDC51,OUT046,2031.5327257508172
FDU03,OUT013,2933.9809439421942
FDX39,OUT045,3286.618884397506
NCY05,OUT010,-1195.9289058120821
NCL06,OUT027,5411.168849586522
FDD32,OUT035,1536.4190736003231
NCN41,OUT045,1903.4514812666098
NCX53,OUT049,2341.7208140188777
FDU57,OUT019,550.9262798622574
FDQ23,OUT046,1713.983295859671
FDQ52,OUT045,3779.61611471161
FDC14,OUT045,744.984120061527
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.2785524777632
FDV25,OUT046,3431.9737349310517
FDJ07,OUT035,2034.7412984966893
DRB25,OUT049,1819.8641992989765
FDK52,OUT019,1607.8088129441212
FDY52,OUT027,2530.9618499958483
FDB28,OUT046,3083.838935565284
FDT36,OUT035,812.7085649432736
FDV25,OUT017,3553.7106319534223
NCN07,OUT027,3508.535365632506
FDC57,OUT017,3179.768883624615
FDQ03,OUT018,3433.7820224867087
FDU23,OUT017,2745.593053522785
NCX41,OUT035,3435.254853927271
NCD06,OUT035,963.6773106188676
FDW08,OUT045,1645.1142304593234
NCU29,OUT017,2402.0847538806593
NCE06,OUT013,2555.5305085922373
FDV52,OUT010,42.8090503932242
FDB02,OUT017,2927.9065577471065
NCR18,OUT045,718.6040403882159
FDK16,OUT049,1648.359695975284
NCQ29,OUT010,2064.303391236396
FDZ01,OUT019,-95.49243015079509
FDW27,OUT035,2643.0768285536874
FDD17,OUT018,3430.455332987949
FDW39,OUT013,2836.613192324182
DRH59,OUT045,1149.4180822161825
FDS52,OUT013,1730.6869540480975
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.8648695112506
FDH46,OUT045,1674.6360055829605
NCP14,OUT049,1761.9097256465275
FDH50,OUT049,3026.8377259587264
DRF15,OUT010,544.9587757178226
FDV27,OUT027,2940.7682905776674
NCJ06,OUT049,2034.2001682741038
FDN02,OUT018,2942.8754056444714
FDQ51,OUT049,983.5764502325414
FDQ07,OUT017,3602.225211657049
FDS45,OUT049,1880.6478637573014
NCJ06,OUT045,1885.1240909930737
FDD36,OUT035,2057.764724229507
FDY25,OUT045,2799.980642998938
FDU52,OUT046,2448.9267790765794
DRK47,OUT017,3606.0765457987927
NCL30,OUT017,2140.1744811809704
FDN22,OUT035,4043.478961050572
