Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS28,OUT046,876.3205797979798
FDX24,OUT013,1248.2233455555556
FDZ02,OUT035,1554.0070756410262
FDL46,OUT045,1874.430959859155
FDS60,OUT027,5669.163351428569
NCO06,OUT017,552.550210778443
FDO16,OUT035,1364.0491539906106
FDC60,OUT049,1443.5247018633536
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5669.163351428569
FDK27,OUT045,2202.2990201117295
FDW23,OUT018,637.5735090128759
FDM14,OUT018,1509.4323129186614
FDM14,OUT013,1722.3316111731856
FDW60,OUT018,2736.9684298755183
FDE21,OUT013,1874.430959859155
NCM42,OUT035,1722.3316111731856
FDY59,OUT010,230.00859181286546
DRI49,OUT049,1248.2233455555556
FDT28,OUT019,384.4886739837401
FDQ22,OUT018,637.5735090128759
FDR60,OUT049,1248.2233455555556
FDC50,OUT019,230.00859181286546
FDV24,OUT013,2346.6487869387734
DRF48,OUT010,542.9755395973151
FDQ47,OUT046,552.550210778443
DRN36,OUT049,1509.4323129186614
NCY06,OUT035,2054.2157066202076
FDE52,OUT035,1364.0491539906106
NCB54,OUT045,2054.2157066202076
NCF31,OUT035,2539.3942358778613
FDJ08,OUT027,5669.163351428569
NCC07,OUT017,1722.3316111731856
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1874.430959859155
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.4886739837401
DRM11,OUT035,4333.891515923569
NCH07,OUT018,2346.6487869387734
FDS23,OUT013,1936.508247826088
FDO49,OUT018,754.5960957264957
FDS35,OUT049,1103.1862133333327
DRK39,OUT045,1364.0491539906106
DRI39,OUT049,876.3205797979798
FDV04,OUT017,2384.015126168224
NCN14,OUT035,2880.9695613636363
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.2269793548357
FDV40,OUT049,1103.1862133333327
FDZ48,OUT010,230.00859181286546
FDS24,OUT027,2513.0798546666665
FDK44,OUT049,2997.4076790419167
FDS48,OUT045,2539.3942358778613
FDK26,OUT010,542.9755395973151
FDD23,OUT045,3087.5075112820514
NCH54,OUT017,2811.1814032128514
NCP14,OUT010,230.00859181286546
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2384.015126168224
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.163351428569
FDP12,OUT027,1378.263185276074
DRF60,OUT027,5669.163351428569
FDC09,OUT035,1722.3316111731856
FDF50,OUT018,3087.5075112820514
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979798
NCM53,OUT010,230.00859181286546
NCN18,OUT049,1509.4323129186614
FDF32,OUT035,3087.5075112820514
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.0000993630574
NCG54,OUT035,2811.1814032128514
FDM44,OUT046,1722.3316111731856
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2384.015126168224
FDI50,OUT019,542.9755395973151
FDS09,OUT035,754.5960957264957
NCC31,OUT027,4117.3177126315795
FDQ07,OUT019,542.9755395973151
FDC22,OUT017,3087.5075112820514
FDZ56,OUT046,2811.1814032128514
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.335988157896
DRD24,OUT045,2202.2990201117295
FDV45,OUT017,3087.5075112820514
FDL26,OUT045,2539.3942358778613
FDA56,OUT018,1936.508247826088
FDN27,OUT046,1874.430959859155
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1364.0491539906106
FDL03,OUT035,2880.9695613636363
FDE58,OUT046,1874.430959859155
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1364.0491539906106
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.2990201117295
FDM51,OUT019,230.00859181286546
FDT52,OUT027,5669.163351428569
FDL26,OUT046,2539.3942358778613
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.4886739837401
FDW40,OUT013,1936.508247826088
FDN34,OUT046,2811.1814032128514
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.430959859155
FDC11,OUT035,1364.0491539906106
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2811.1814032128514
FDR09,OUT019,542.9755395973151
FDC53,OUT017,1554.0070756410262
FDY45,OUT013,4105.140110975608
FDA22,OUT010,384.4886739837401
FDE02,OUT035,1554.0070756410262
FDW21,OUT045,1722.3316111731856
FDV34,OUT046,1103.1862133333327
FDS59,OUT049,1509.4323129186614
NCW17,OUT017,2202.2990201117295
NCK54,OUT046,1874.430959859155
FDG17,OUT019,542.9755395973151
FDG35,OUT017,2997.4076790419167
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3753.0000993630574
FDJ10,OUT010,286.41777051282054
FDW36,OUT017,1722.3316111731856
FDW21,OUT010,230.00859181286546
FDY19,OUT017,1874.430959859155
DRE03,OUT013,754.5960957264957
NCC55,OUT049,637.5735090128759
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4105.140110975608
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.4886739837401
FDH40,OUT019,230.00859181286546
FDW58,OUT017,1722.3316111731856
FDC47,OUT017,3593.1412351254503
NCR41,OUT035,1554.0070756410262
DRG49,OUT035,3593.1412351254503
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333327
FDY35,OUT013,637.5735090128759
FDI35,OUT017,3389.2269793548357
NCU18,OUT049,2054.2157066202076
FDY33,OUT018,2346.6487869387734
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2880.9695613636363
NCU42,OUT046,2811.1814032128514
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,2880.9695613636363
FDQ46,OUT049,1509.4323129186614
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3753.0000993630574
NCD07,OUT045,1874.430959859155
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2346.6487869387734
DRN59,OUT035,754.5960957264957
FDI44,OUT035,1364.0491539906106
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333327
FDY01,OUT046,1874.430959859155
FDT09,OUT018,1936.508247826088
DRH03,OUT027,2513.0798546666665
FDA36,OUT018,3087.5075112820514
NCF31,OUT017,2539.3942358778613
FDG14,OUT049,2539.3942358778613
FDG28,OUT027,5669.163351428569
FDU14,OUT049,4105.140110975608
FDY47,OUT019,286.41777051282054
FDI56,OUT049,1443.5247018633536
DRD01,OUT013,876.3205797979798
FDM22,OUT046,876.3205797979798
FDH33,OUT013,637.5735090128759
DRZ24,OUT013,1874.430959859155
NCQ38,OUT046,1722.3316111731856
FDO16,OUT027,2513.0798546666665
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2880.9695613636363
FDU48,OUT045,2054.2157066202076
NCM43,OUT045,2811.1814032128514
FDR31,OUT010,384.4886739837401
DRK49,OUT018,637.5735090128759
NCI30,OUT010,542.9755395973151
DRD60,OUT017,3389.2269793548357
NCG19,OUT046,3593.1412351254503
FDH12,OUT035,1722.3316111731856
FDM32,OUT035,1364.0491539906106
FDM27,OUT035,2539.3942358778613
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1554.0070756410262
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1248.2233455555556
NCW42,OUT013,3753.0000993630574
NCC06,OUT018,1936.508247826088
FDW02,OUT017,2202.2990201117295
NCD43,OUT017,1722.3316111731856
FDM57,OUT018,1248.2233455555556
FDA58,OUT017,3593.1412351254503
FDK56,OUT046,3389.2269793548357
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.508247826088
FDS52,OUT049,1509.4323129186614
NCT29,OUT018,1936.508247826088
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,3087.5075112820514
FDF34,OUT035,3087.5075112820514
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286546
FDZ10,OUT045,2054.2157066202076
FDZ40,OUT035,876.3205797979798
FDD51,OUT018,637.5735090128759
NCY30,OUT019,384.4886739837401
FDP58,OUT017,3593.1412351254503
FDV49,OUT017,4333.891515923569
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1722.3316111731856
FDR13,OUT017,1874.430959859155
FDS51,OUT017,876.3205797979798
FDP26,OUT045,1722.3316111731856
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.5075112820514
FDN31,OUT018,3087.5075112820514
DRM48,OUT017,552.550210778443
FDN20,OUT049,2811.1814032128514
DRL01,OUT046,3593.1412351254503
FDV56,OUT049,1509.4323129186614
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.3942358778613
FDF47,OUT027,5669.163351428569
FDX32,OUT046,2539.3942358778613
FDX57,OUT049,1509.4323129186614
NCA30,OUT045,2880.9695613636363
FDO49,OUT013,754.5960957264957
FDL04,OUT019,230.00859181286546
DRM48,OUT035,552.550210778443
FDR16,OUT013,3593.1412351254503
NCC19,OUT018,3087.5075112820514
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979798
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.4076790419167
FDN45,OUT010,542.9755395973151
FDY08,OUT035,2054.2157066202076
FDZ37,OUT035,1364.0491539906106
NCT30,OUT045,754.5960957264957
DRY23,OUT018,637.5735090128759
NCZ30,OUT018,1936.508247826088
FDC44,OUT018,1874.430959859155
FDB45,OUT035,1722.3316111731856
FDY04,OUT013,2346.6487869387734
FDM27,OUT046,2811.1814032128514
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.4886739837401
NCC06,OUT019,286.41777051282054
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4333.891515923569
FDU08,OUT046,1554.0070756410262
FDK40,OUT017,4105.140110975608
FDQ12,OUT010,542.9755395973151
FDS48,OUT017,2539.3942358778613
FDP09,OUT045,3753.0000993630574
FDW21,OUT049,1509.4323129186614
FDY25,OUT035,3389.2269793548357
DRE13,OUT017,1443.5247018633536
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1722.3316111731856
FDM46,OUT019,230.00859181286546
NCO30,OUT010,542.9755395973151
FDM25,OUT046,2997.4076790419167
NCN41,OUT049,2054.2157066202076
FDU24,OUT045,1364.0491539906106
FDZ50,OUT046,3389.2269793548357
FDP45,OUT013,4333.891515923569
NCM54,OUT045,2054.2157066202076
FDW10,OUT019,384.4886739837401
FDP20,OUT017,2054.2157066202076
FDK32,OUT046,2539.3942358778613
FDN52,OUT049,1248.2233455555556
FDM58,OUT045,1722.3316111731856
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.430959859155
FDD35,OUT046,2202.2990201117295
NCK31,OUT035,754.5960957264957
FDI40,OUT027,2513.0798546666665
FDT50,OUT019,230.00859181286546
NCT06,OUT046,2811.1814032128514
FDT31,OUT035,2880.9695613636363
FDT45,OUT049,876.3205797979798
FDT13,OUT045,3087.5075112820514
FDO50,OUT045,1364.0491539906106
NCU18,OUT010,286.41777051282054
NCR54,OUT049,3087.5075112820514
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.3205797979798
FDT13,OUT018,3087.5075112820514
FDE09,OUT046,1722.3316111731856
NCK53,OUT019,230.00859181286546
FDG45,OUT049,3593.1412351254503
DRH15,OUT035,637.5735090128759
FDO21,OUT019,542.9755395973151
FDD14,OUT027,5669.163351428569
FDC09,OUT046,1722.3316111731856
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333327
FDG12,OUT035,1874.430959859155
FDS32,OUT013,1936.508247826088
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3593.1412351254503
DRE15,OUT049,1248.2233455555556
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333327
FDN33,OUT018,1248.2233455555556
FDZ59,OUT046,2384.015126168224
FDE45,OUT010,384.4886739837401
FDJ07,OUT013,1874.430959859155
FDQ45,OUT018,3389.2269793548357
FDM33,OUT027,5669.163351428569
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1443.5247018633536
FDR03,OUT045,3753.0000993630574
FDY49,OUT018,2346.6487869387734
FDQ60,OUT045,1874.430959859155
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,637.5735090128759
FDJ40,OUT018,1509.4323129186614
FDS20,OUT018,3389.2269793548357
FDU45,OUT013,1874.430959859155
FDV02,OUT035,2811.1814032128514
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.163351428569
FDN23,OUT018,2346.6487869387734
FDY31,OUT010,384.4886739837401
FDW03,OUT010,230.00859181286546
FDD14,OUT046,2880.9695613636363
FDV23,OUT017,2054.2157066202076
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1554.0070756410262
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1364.0491539906106
FDB57,OUT049,3753.0000993630574
FDV12,OUT049,1509.4323129186614
FDQ58,OUT013,2346.6487869387734
NCA18,OUT017,1874.430959859155
FDH52,OUT049,876.3205797979798
FDM24,OUT018,2346.6487869387734
NCP43,OUT027,5669.163351428569
NCO18,OUT019,384.4886739837401
FDM32,OUT017,1364.0491539906106
NCL07,OUT017,552.550210778443
FDK03,OUT013,4333.891515923569
FDP59,OUT017,1722.3316111731856
FDQ24,OUT049,4105.140110975608
FDQ16,OUT018,1509.4323129186614
FDU44,OUT013,2346.6487869387734
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979798
FDR56,OUT046,3087.5075112820514
FDV39,OUT049,3087.5075112820514
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973151
FDX02,OUT045,3753.0000993630574
NCS42,OUT018,1248.2233455555556
FDY57,OUT027,2513.0798546666665
FDB21,OUT049,3593.1412351254503
FDE28,OUT017,3593.1412351254503
FDQ55,OUT017,1874.430959859155
FDA48,OUT049,3593.1412351254503
FDZ19,OUT045,2997.4076790419167
NCC43,OUT045,4105.140110975608
NCV18,OUT046,1443.5247018633536
NCA42,OUT018,2346.6487869387734
FDY45,OUT046,4105.140110975608
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1443.5247018633536
FDL09,OUT010,384.4886739837401
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.430959859155
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3389.2269793548357
FDK32,OUT013,2346.6487869387734
DRA12,OUT046,2202.2990201117295
FDO46,OUT010,542.9755395973151
FDE52,OUT013,1248.2233455555556
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128759
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,230.00859181286546
FDD22,OUT046,1874.430959859155
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.0000993630574
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4105.140110975608
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1722.3316111731856
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2384.015126168224
FDC53,OUT019,230.00859181286546
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.015126168224
FDM33,OUT019,542.9755395973151
FDA51,OUT045,1874.430959859155
FDZ27,OUT018,754.5960957264957
FDT04,OUT046,637.5735090128759
DRC13,OUT049,2202.2990201117295
FDR16,OUT027,5669.163351428569
FDQ03,OUT027,5669.163351428569
FDE38,OUT035,2384.015126168224
DRH23,OUT027,1378.263185276074
FDT11,OUT019,542.9755395973151
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1364.0491539906106
FDX07,OUT017,2880.9695613636363
FDR07,OUT035,1554.0070756410262
FDA51,OUT017,1874.430959859155
FDT59,OUT019,542.9755395973151
FDF20,OUT017,3087.5075112820514
FDR13,OUT045,1874.430959859155
FDY26,OUT049,3753.0000993630574
FDW04,OUT017,2054.2157066202076
FDK52,OUT017,3593.1412351254503
FDN60,OUT049,2811.1814032128514
FDM09,OUT019,384.4886739837401
FDP46,OUT049,1248.2233455555556
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4105.140110975608
FDP16,OUT027,5669.163351428569
FDX33,OUT018,2346.6487869387734
FDP07,OUT010,542.9755395973151
FDN22,OUT046,4105.140110975608
FDF39,OUT049,4105.140110975608
FDS21,OUT017,876.3205797979798
NCM42,OUT013,1722.3316111731856
FDK50,OUT019,384.4886739837401
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2346.6487869387734
FDP60,OUT018,1509.4323129186614
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.4886739837401
FDE38,OUT049,2384.015126168224
FDI04,OUT049,3087.5075112820514
NCH54,OUT045,2811.1814032128514
FDT56,OUT049,876.3205797979798
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2880.9695613636363
FDP21,OUT049,3087.5075112820514
FDH05,OUT013,3593.1412351254503
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2539.3942358778613
FDF33,OUT049,1509.4323129186614
DRK37,OUT013,3087.5075112820514
DRH49,OUT045,1364.0491539906106
FDT58,OUT013,2346.6487869387734
FDD41,OUT018,1509.4323129186614
FDP40,OUT018,1509.4323129186614
FDM51,OUT027,2513.0798546666665
FDO45,OUT010,230.00859181286546
FDW33,OUT010,230.00859181286546
FDY24,OUT045,876.3205797979798
FDB10,OUT010,542.9755395973151
FDM40,OUT035,2054.2157066202076
NCI06,OUT017,3389.2269793548357
FDW12,OUT019,384.4886739837401
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1554.0070756410262
DRM37,OUT045,3087.5075112820514
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128759
FDZ45,OUT046,3087.5075112820514
FDG05,OUT017,2811.1814032128514
FDK28,OUT013,4333.891515923569
FDV47,OUT045,1364.0491539906106
FDN21,OUT045,2811.1814032128514
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.2269793548357
DRY23,OUT013,637.5735090128759
FDA56,OUT017,2202.2990201117295
FDB09,OUT013,1936.508247826088
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.6487869387734
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.6487869387734
FDY03,OUT049,1874.430959859155
NCG42,OUT017,2202.2990201117295
DRI13,OUT027,5669.163351428569
FDQ32,OUT013,1936.508247826088
FDW16,OUT035,1443.5247018633536
FDU27,OUT046,754.5960957264957
FDR28,OUT010,384.4886739837401
FDQ49,OUT010,384.4886739837401
FDS37,OUT046,1874.430959859155
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2346.6487869387734
FDW45,OUT010,384.4886739837401
NCN30,OUT049,1509.4323129186614
FDN24,OUT049,876.3205797979798
NCL41,OUT027,1378.263185276074
FDR02,OUT019,230.00859181286546
FDD09,OUT010,384.4886739837401
FDS33,OUT010,230.00859181286546
FDU22,OUT045,2054.2157066202076
FDI53,OUT013,2346.6487869387734
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,1936.508247826088
NCP30,OUT018,637.5735090128759
FDB60,OUT045,3087.5075112820514
FDB14,OUT049,1248.2233455555556
NCP02,OUT035,876.3205797979798
FDJ10,OUT017,2054.2157066202076
FDG34,OUT046,1722.3316111731856
NCB18,OUT017,1443.5247018633536
FDM16,OUT049,1103.1862133333327
FDW25,OUT018,1248.2233455555556
FDB35,OUT010,230.00859181286546
DRN11,OUT013,1936.508247826088
FDF41,OUT019,542.9755395973151
FDH16,OUT045,1364.0491539906106
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,876.3205797979798
DRJ37,OUT013,2346.6487869387734
DRJ24,OUT027,5669.163351428569
FDY16,OUT035,2880.9695613636363
FDQ27,OUT045,1722.3316111731856
FDZ33,OUT045,2539.3942358778613
FDF29,OUT045,2202.2990201117295
FDA08,OUT049,2811.1814032128514
FDG31,OUT046,1103.1862133333327
FDE34,OUT019,542.9755395973151
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4105.140110975608
DRZ24,OUT018,1936.508247826088
NCL54,OUT035,2997.4076790419167
FDR12,OUT049,2997.4076790419167
NCC54,OUT046,3593.1412351254503
DRN59,OUT013,754.5960957264957
FDX50,OUT019,230.00859181286546
FDV31,OUT027,5669.163351428569
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3389.2269793548357
DRD49,OUT013,3593.1412351254503
FDD33,OUT046,3593.1412351254503
FDW35,OUT013,637.5735090128759
FDJ36,OUT017,1722.3316111731856
FDV51,OUT035,2811.1814032128514
FDW36,OUT046,1722.3316111731856
FDH35,OUT046,2811.1814032128514
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128759
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3593.1412351254503
FDP19,OUT018,1936.508247826088
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1722.3316111731856
FDY10,OUT013,1874.430959859155
FDP12,OUT018,552.550210778443
NCN26,OUT049,1874.430959859155
FDK44,OUT013,2997.4076790419167
FDC28,OUT049,1509.4323129186614
FDJ41,OUT027,5669.163351428569
NCT29,OUT035,2054.2157066202076
NCH42,OUT019,542.9755395973151
FDU60,OUT018,2346.6487869387734
FDS02,OUT045,3087.5075112820514
FDC51,OUT046,2202.2990201117295
FDU03,OUT013,2880.9695613636363
FDX39,OUT045,3753.0000993630574
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428569
FDD32,OUT035,1364.0491539906106
NCN41,OUT045,2054.2157066202076
NCX53,OUT049,2202.2990201117295
FDU57,OUT019,384.4886739837401
FDQ23,OUT046,1722.3316111731856
FDQ52,OUT045,4333.891515923569
FDC14,OUT045,637.5735090128759
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2539.3942358778613
FDV25,OUT046,3753.0000993630574
FDJ07,OUT035,1874.430959859155
DRB25,OUT049,1509.4323129186614
FDK52,OUT019,542.9755395973151
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3087.5075112820514
FDT36,OUT035,552.550210778443
FDV25,OUT017,3753.0000993630574
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.9695613636363
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2811.1814032128514
NCX41,OUT035,3753.0000993630574
NCD06,OUT035,754.5960957264957
FDW08,OUT045,1722.3316111731856
NCU29,OUT017,2384.015126168224
NCE06,OUT013,2346.6487869387734
FDV52,OUT010,286.41777051282054
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,637.5735090128759
FDK16,OUT049,1509.4323129186614
NCQ29,OUT010,542.9755395973151
FDZ01,OUT019,230.00859181286546
FDW27,OUT035,2384.015126168224
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333327
FDS52,OUT013,1722.3316111731856
FDU40,OUT027,5669.163351428569
NCF54,OUT013,2997.4076790419167
FDH46,OUT045,1722.3316111731856
NCP14,OUT049,1509.4323129186614
FDH50,OUT049,3389.2269793548357
DRF15,OUT010,384.4886739837401
FDV27,OUT027,2513.0798546666665
NCJ06,OUT049,2202.2990201117295
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,754.5960957264957
FDQ07,OUT017,3593.1412351254503
FDS45,OUT049,1509.4323129186614
NCJ06,OUT045,2202.2990201117295
FDD36,OUT035,1874.430959859155
FDY25,OUT045,3389.2269793548357
FDU52,OUT046,2384.015126168224
DRK47,OUT017,3593.1412351254503
NCL30,OUT017,2054.2157066202076
FDN22,OUT035,4105.140110975608
NCF30,OUT027,3175.335988157896
