Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB01,OUT019,482.69954262295084
NCC43,OUT027,6280.89088
FDX13,OUT019,584.7577647727276
FDM22,OUT049,796.6402682539683
FDJ03,OUT027,1378.263185276074
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,346.89728372093043
FDP27,OUT046,3391.5912527272703
FDO38,OUT010,165.91858165137606
FDE28,OUT027,6280.89088
FDO27,OUT035,1879.2570116129036
DRL23,OUT027,2517.8820884848496
FDS28,OUT046,935.0323883040937
FDX24,OUT013,1435.9121343750003
FDZ02,OUT035,1682.212238235294
FDL46,OUT045,1827.832845454546
FDS60,OUT027,5329.314724444446
NCO06,OUT017,583.8145788617885
FDO16,OUT035,1435.9121343750003
FDC60,OUT049,1458.4550080536917
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5329.314724444446
FDK27,OUT045,1827.832845454546
FDW23,OUT018,507.0464036697249
FDM14,OUT018,1372.6884907407414
FDM14,OUT013,1649.2997860000005
FDW60,OUT018,3259.562084905661
FDE21,OUT013,1922.149381714285
NCM42,OUT035,1682.212238235294
FDY59,OUT010,219.21852093023256
DRI49,OUT049,1202.656733333333
FDT28,OUT019,346.89728372093043
FDQ22,OUT018,507.0464036697249
FDR60,OUT049,1202.656733333333
FDC50,OUT019,219.21852093023256
FDV24,OUT013,2503.501336448598
DRF48,OUT010,482.69954262295084
FDQ47,OUT046,583.8145788617885
DRN36,OUT049,1573.0706258064513
NCY06,OUT035,1987.251048648648
FDE52,OUT035,1435.9121343750003
NCB54,OUT045,1827.832845454546
NCF31,OUT035,2286.4132673684226
FDJ08,OUT027,5329.314724444446
NCC07,OUT017,1682.212238235294
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1987.251048648648
FDM20,OUT045,4340.218358415842
NCI06,OUT010,425.93559145299173
DRM11,OUT035,4433.304032653063
NCH07,OUT018,2232.8470218487396
FDS23,OUT013,2142.743570940171
FDO49,OUT018,713.8586545454546
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1435.9121343750003
DRI39,OUT049,796.6402682539683
FDV04,OUT017,2503.501336448598
NCN14,OUT035,3384.108064242422
FDH08,OUT013,3643.519725984251
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,281.4820818181817
FDS24,OUT027,2517.8820884848496
FDK44,OUT049,2552.005235185187
FDS48,OUT045,3053.099877777778
FDK26,OUT010,482.69954262295084
FDD23,OUT045,3391.5912527272703
NCH54,OUT017,2644.4778427083343
NCP14,OUT010,219.21852093023256
FDM60,OUT010,92.67548155339806
FDV24,OUT017,2503.501336448598
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444446
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.89088
FDC09,OUT035,1682.212238235294
FDF50,OUT018,2893.839825899281
FDG28,OUT035,4340.218358415842
NCE19,OUT017,935.0323883040937
NCM53,OUT010,281.4820818181817
NCN18,OUT049,1879.2570116129036
FDF32,OUT035,3130.004904950494
FDF11,OUT013,3945.432567213116
DRI59,OUT049,4340.218358415842
NCG54,OUT035,2644.4778427083343
FDM44,OUT046,1573.0706258064513
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2503.501336448598
FDI50,OUT019,584.7577647727276
FDS09,OUT035,713.8586545454546
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727276
FDC22,OUT017,3391.5912527272703
FDZ56,OUT046,2644.4778427083343
FDZ40,OUT019,165.91858165137606
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,1827.832845454546
FDV45,OUT017,2939.348476190475
FDL26,OUT045,3053.099877777778
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.149381714285
FDM20,OUT049,4340.218358415842
FDO16,OUT017,1435.9121343750003
FDL03,OUT035,3130.004904950494
FDE58,OUT046,1922.149381714285
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339806
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1284.7897668711648
FDR45,OUT013,3945.432567213116
NCN07,OUT017,2243.6695967213113
FDM51,OUT019,219.21852093023256
FDT52,OUT027,6280.89088
FDL26,OUT046,3053.099877777778
NCZ42,OUT046,3945.432567213116
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2309.200798
FDN34,OUT046,3053.099877777778
FDS01,OUT035,2778.589317525773
NCG55,OUT045,1827.832845454546
FDC11,OUT035,1284.7897668711648
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2644.4778427083343
FDR09,OUT019,584.7577647727276
FDC53,OUT017,1573.0706258064513
FDY45,OUT013,4433.304032653063
FDA22,OUT010,425.93559145299173
FDE02,OUT035,1573.0706258064513
FDW21,OUT045,1461.8437959999997
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1879.2570116129036
NCW17,OUT017,2243.6695967213113
NCK54,OUT046,1922.149381714285
FDG17,OUT019,584.7577647727276
FDG35,OUT017,3259.562084905661
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3643.519725984251
FDJ10,OUT010,281.4820818181817
FDW36,OUT017,1573.0706258064513
FDW21,OUT010,219.21852093023256
FDY19,OUT017,1922.149381714285
DRE03,OUT013,798.2176035398228
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137606
FDO09,OUT017,4034.300306896553
FDU43,OUT045,4340.218358415842
FDX09,OUT010,425.93559145299173
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1573.0706258064513
FDC47,OUT017,3737.295775182482
NCR41,OUT035,1461.8437959999997
DRG49,OUT035,3737.295775182482
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,507.0464036697249
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.9709346534646
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,3259.562084905661
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1649.2997860000005
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3643.519725984251
NCD07,OUT045,1827.832845454546
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.2176035398228
FDI44,OUT035,1284.7897668711648
FDA45,OUT049,2552.005235185187
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1922.149381714285
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848496
FDA36,OUT018,2752.9709346534646
NCF31,OUT017,2286.4132673684226
FDG14,OUT049,2286.4132673684226
FDG28,OUT027,6280.89088
FDU14,OUT049,4433.304032653063
FDY47,OUT019,281.4820818181817
FDI56,OUT049,1458.4550080536917
DRD01,OUT013,796.6402682539683
FDM22,OUT046,935.0323883040937
FDH33,OUT013,507.0464036697249
DRZ24,OUT013,1922.149381714285
NCQ38,OUT046,1682.212238235294
FDO16,OUT027,2517.8820884848496
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.839825899281
FDU48,OUT045,1827.832845454546
NCM43,OUT045,2644.4778427083343
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.0464036697249
NCI30,OUT010,584.7577647727276
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.0625591549274
FDH12,OUT035,1573.0706258064513
FDM32,OUT035,1284.7897668711648
FDM27,OUT035,3053.099877777778
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1879.2570116129036
FDS10,OUT013,2552.005235185187
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1435.9121343750003
NCW42,OUT013,4340.218358415842
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.251048648648
NCD43,OUT017,1682.212238235294
FDM57,OUT018,1202.656733333333
FDA58,OUT017,3737.295775182482
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4340.218358415842
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1573.0706258064513
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.005235185187
FDC05,OUT045,3130.004904950494
FDF34,OUT035,2752.9709346534646
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,1827.832845454546
FDZ40,OUT035,935.0323883040937
FDD51,OUT018,507.0464036697249
NCY30,OUT019,425.93559145299173
FDP58,OUT017,3737.295775182482
FDV49,OUT017,4433.304032653063
FDY24,OUT019,165.91858165137606
NCO55,OUT017,1879.2570116129036
FDR13,OUT017,1922.149381714285
FDS51,OUT017,935.0323883040937
FDP26,OUT045,1461.8437959999997
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3130.004904950494
FDN31,OUT018,2893.839825899281
DRM48,OUT017,583.8145788617885
FDN20,OUT049,2453.7477006993013
DRL01,OUT046,3454.0625591549274
FDV56,OUT049,1682.212238235294
DRH13,OUT027,2517.8820884848496
FDA03,OUT017,2453.7477006993013
FDF47,OUT027,5329.314724444446
FDX32,OUT046,3053.099877777778
FDX57,OUT049,1879.2570116129036
NCA30,OUT045,2939.348476190475
FDO49,OUT013,713.8586545454546
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617885
FDR16,OUT013,3454.0625591549274
NCC19,OUT018,2893.839825899281
NCE42,OUT045,3945.432567213116
FDY24,OUT017,935.0323883040937
FDH19,OUT049,2778.589317525773
FDJ46,OUT013,2552.005235185187
FDN45,OUT010,584.7577647727276
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1435.9121343750003
NCT30,OUT045,798.2176035398228
DRY23,OUT018,507.0464036697249
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1573.0706258064513
FDY04,OUT013,2644.4778427083343
FDM27,OUT046,3053.099877777778
FDZ43,OUT017,4340.218358415842
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.4820818181817
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896553
FDU08,OUT046,1573.0706258064513
FDK40,OUT017,4433.304032653063
FDQ12,OUT010,584.7577647727276
FDS48,OUT017,3053.099877777778
FDP09,OUT045,3643.519725984251
FDW21,OUT049,1461.8437959999997
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1458.4550080536917
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1649.2997860000005
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.69954262295084
FDM25,OUT046,2778.589317525773
NCN41,OUT049,1987.251048648648
FDU24,OUT045,1435.9121343750003
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.300306896553
NCM54,OUT045,1827.832845454546
FDW10,OUT019,425.93559145299173
FDP20,OUT017,1987.251048648648
FDK32,OUT046,3053.099877777778
FDN52,OUT049,1202.656733333333
FDM58,OUT045,1879.2570116129036
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454546
FDI40,OUT027,2517.8820884848496
FDT50,OUT019,219.21852093023256
NCT06,OUT046,3053.099877777778
FDT31,OUT035,2752.9709346534646
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.348476190475
FDO50,OUT045,1284.7897668711648
NCU18,OUT010,281.4820818181817
NCR54,OUT049,3130.004904950494
NCO18,OUT018,2778.589317525773
FDU09,OUT045,935.0323883040937
FDT13,OUT018,2893.839825899281
FDE09,OUT046,1649.2997860000005
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3454.0625591549274
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727276
FDD14,OUT027,5329.314724444446
FDC09,OUT046,1682.212238235294
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3737.295775182482
DRE15,OUT049,1202.656733333333
NCL42,OUT045,4340.218358415842
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1202.656733333333
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.93559145299173
FDJ07,OUT013,1922.149381714285
FDQ45,OUT018,2752.9709346534646
FDM33,OUT027,5329.314724444446
FDO15,OUT010,165.91858165137606
FDM46,OUT013,1458.4550080536917
FDR03,OUT045,3945.432567213116
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.832845454546
FDW10,OUT049,3259.562084905661
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.6884907407414
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.149381714285
FDV02,OUT035,2644.4778427083343
FDN09,OUT046,3945.432567213116
NCM55,OUT027,5329.314724444446
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2552.005235185187
FDN13,OUT035,1573.0706258064513
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1435.9121343750003
FDB57,OUT049,3643.519725984251
FDV12,OUT049,1879.2570116129036
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.149381714285
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444446
NCO18,OUT019,425.93559145299173
FDM32,OUT017,1284.7897668711648
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.300306896553
FDP59,OUT017,1879.2570116129036
FDQ24,OUT049,4433.304032653063
FDQ16,OUT018,1372.6884907407414
FDU44,OUT013,2644.4778427083343
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,935.0323883040937
FDR56,OUT046,3130.004904950494
FDV39,OUT049,2752.9709346534646
FDU37,OUT019,165.91858165137606
FDQ11,OUT010,584.7577647727276
FDX02,OUT045,4340.218358415842
NCS42,OUT018,1202.656733333333
FDY57,OUT027,2517.8820884848496
FDB21,OUT049,3454.0625591549274
FDE28,OUT017,3737.295775182482
FDQ55,OUT017,1922.149381714285
FDA48,OUT049,3454.0625591549274
FDZ19,OUT045,2778.589317525773
NCC43,OUT045,4034.300306896553
NCV18,OUT046,1458.4550080536917
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653063
NCC30,OUT045,2778.589317525773
FDM57,OUT013,1458.4550080536917
FDL09,OUT010,425.93559145299173
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,3053.099877777778
DRA12,OUT046,2309.200798
FDO46,OUT010,482.69954262295084
FDE52,OUT013,1435.9121343750003
NCH42,OUT045,3643.519725984251
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.4820818181817
FDD22,OUT046,1922.149381714285
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3945.432567213116
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.304032653063
FDD28,OUT019,165.91858165137606
NCP41,OUT017,1682.212238235294
FDS08,OUT049,2778.589317525773
FDX47,OUT045,2286.4132673684226
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,3945.432567213116
FDL14,OUT045,2286.4132673684226
FDM33,OUT019,584.7577647727276
FDA51,OUT045,1827.832845454546
FDZ27,OUT018,713.8586545454546
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444446
FDQ03,OUT027,6280.89088
FDE38,OUT035,2286.4132673684226
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.69954262295084
FDD09,OUT035,2552.005235185187
FDR40,OUT045,1435.9121343750003
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1573.0706258064513
FDA51,OUT017,1922.149381714285
FDT59,OUT019,584.7577647727276
FDF20,OUT017,3130.004904950494
FDR13,OUT045,1827.832845454546
FDY26,OUT049,3945.432567213116
FDW04,OUT017,1987.251048648648
FDK52,OUT017,3737.295775182482
FDN60,OUT049,2644.4778427083343
FDM09,OUT019,425.93559145299173
FDP46,OUT049,1202.656733333333
FDB50,OUT019,165.91858165137606
NCQ29,OUT049,4034.300306896553
FDP16,OUT027,6280.89088
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.69954262295084
FDN22,OUT046,4034.300306896553
FDF39,OUT049,4034.300306896553
FDS21,OUT017,935.0323883040937
NCM42,OUT013,1682.212238235294
FDK50,OUT019,425.93559145299173
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407414
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2286.4132673684226
FDI04,OUT049,3130.004904950494
NCH54,OUT045,2644.4778427083343
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2893.839825899281
FDP21,OUT049,3391.5912527272703
FDH05,OUT013,3454.0625591549274
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993013
FDF33,OUT049,1649.2997860000005
DRK37,OUT013,2893.839825899281
DRH49,OUT045,1284.7897668711648
FDT58,OUT013,2286.4132673684226
FDD41,OUT018,1372.6884907407414
FDP40,OUT018,1372.6884907407414
FDM51,OUT027,2517.8820884848496
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.0323883040937
FDB10,OUT010,584.7577647727276
FDM40,OUT035,2309.200798
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848496
FDX27,OUT017,1461.8437959999997
DRM37,OUT045,3130.004904950494
FDA38,OUT045,3643.519725984251
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3130.004904950494
FDG05,OUT017,2286.4132673684226
FDK28,OUT013,4433.304032653063
FDV47,OUT045,1284.7897668711648
FDN21,OUT045,2453.7477006993013
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.0464036697249
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.251048648648
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.149381714285
NCG42,OUT017,1987.251048648648
DRI13,OUT027,5329.314724444446
FDQ32,OUT013,1987.251048648648
FDW16,OUT035,1458.4550080536917
FDU27,OUT046,798.2176035398228
FDR28,OUT010,425.93559145299173
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.149381714285
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.7477006993013
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1682.212238235294
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181817
FDD09,OUT010,425.93559145299173
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.832845454546
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2778.589317525773
FDX32,OUT013,2309.200798
NCP30,OUT018,507.0464036697249
FDB60,OUT045,3391.5912527272703
FDB14,OUT049,1202.656733333333
NCP02,OUT035,935.0323883040937
FDJ10,OUT017,2309.200798
FDG34,OUT046,1682.212238235294
NCB18,OUT017,1458.4550080536917
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1202.656733333333
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727276
FDH16,OUT045,1435.9121343750003
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.4132673684226
DRJ24,OUT027,5329.314724444446
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.2570116129036
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.832845454546
FDA08,OUT049,2286.4132673684226
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.69954262295084
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.300306896553
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.005235185187
FDR12,OUT049,2778.589317525773
NCC54,OUT046,3454.0625591549274
DRN59,OUT013,798.2176035398228
FDX50,OUT019,281.4820818181817
FDV31,OUT027,5329.314724444446
NCA29,OUT027,4117.317712631579
FDW60,OUT049,3259.562084905661
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.0625591549274
FDD33,OUT046,3454.0625591549274
FDW35,OUT013,507.0464036697249
FDJ36,OUT017,1879.2570116129036
FDV51,OUT035,2644.4778427083343
FDW36,OUT046,1649.2997860000005
FDH35,OUT046,2453.7477006993013
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3454.0625591549274
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1682.212238235294
FDY10,OUT013,1922.149381714285
FDP12,OUT018,507.0464036697249
NCN26,OUT049,1922.149381714285
FDK44,OUT013,3259.562084905661
FDC28,OUT049,1461.8437959999997
FDJ41,OUT027,6280.89088
NCT29,OUT035,1987.251048648648
NCH42,OUT019,584.7577647727276
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.5912527272703
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.108064242422
FDX39,OUT045,4340.218358415842
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.89088
FDD32,OUT035,1284.7897668711648
NCN41,OUT045,1827.832845454546
NCX53,OUT049,2309.200798
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1573.0706258064513
FDQ52,OUT045,4433.304032653063
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2778.589317525773
FDQ28,OUT045,2644.4778427083343
FDV25,OUT046,4340.218358415842
FDJ07,OUT035,1922.149381714285
DRB25,OUT049,1573.0706258064513
FDK52,OUT019,584.7577647727276
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.5912527272703
FDT36,OUT035,583.8145788617885
FDV25,OUT017,4340.218358415842
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2939.348476190475
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,3053.099877777778
NCX41,OUT035,3945.432567213116
NCD06,OUT035,798.2176035398228
FDW08,OUT045,1461.8437959999997
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.4820818181817
FDB02,OUT017,3259.562084905661
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1573.0706258064513
NCQ29,OUT010,584.7577647727276
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2552.005235185187
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1573.0706258064513
FDU40,OUT027,5329.314724444446
NCF54,OUT013,2778.589317525773
FDH46,OUT045,1682.212238235294
NCP14,OUT049,1879.2570116129036
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.8820884848496
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.2176035398228
FDQ07,OUT017,3737.295775182482
FDS45,OUT049,1682.212238235294
NCJ06,OUT045,1827.832845454546
FDD36,OUT035,1922.149381714285
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.4132673684226
DRK47,OUT017,3737.295775182482
NCL30,OUT017,1987.251048648648
FDN22,OUT035,4034.300306896553
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.300306896553
FDT45,OUT017,935.0323883040937
NCC54,OUT027,6280.89088
FDP08,OUT018,2893.839825899281
FDU44,OUT046,2644.4778427083343
DRG39,OUT035,935.0323883040937
FDU32,OUT049,2243.6695967213113
FDY27,OUT049,3259.562084905661
NCP54,OUT013,2243.6695967213113
NCZ41,OUT049,1987.251048648648
